image_name,angles
stars-1073.png,"[35.730101441125285, 34.96667064665856, 0.6446938506696704, 148.62584287445299]"
stars-2019.png,"[78.10553421012197, 30.23181844514649, 121.64482063449536, 20.7059069581536, 4.833434173716425, 33.04551719750692]"
stars-2081.png,"[5.975204164314286, 15.830059952605792, 129.54179617849329, 87.3885632811785, 10.840518293922083, 33.81704560944306]"
stars-1798.png,"[32.72978608616023, 7.022960998258926, 76.97033732032035, 30.80558134633054, 63.4730886143038, 124.31107215860173]"
stars-2409.png,"[25.755915054465564, 30.278768471346265, 43.01199176936359, 69.07607777301699, 22.33928869401618, 18.378318468728242]"
stars-544.png,"[34.104197482824446, 55.028222652057075]"
stars-1462.png,"[15.963168565279618, 92.04716554469205, 51.80600082867491, 4.824272122606296, 13.571024254510842]"
stars-1559.png,"[83.99156170964288, 56.3345689402094, 56.301175668416214, 15.96634462306949, 137.82060597800776, 104.37230383657207]"
stars-2157.png,"[6.942402286703926, 51.8409344329491, 14.838077419601433, 76.39112145965602, 51.918151885512735, 11.332595661886769]"
stars-817.png,"[6.587670508015204, 117.42457907728472, 32.03431425356395, 5.16484926167253, 48.87648759402366]"
stars-489.png,"[33.945462730630105, 41.013869296039246, 60.88201116422623, 3.2553012937167893, 118.03432656232764, 82.69548808840123]"
stars-480.png,"[22.0518208277246, 7.6737369630703975, 135.41247913668838, 74.73220617447816, 0.40348473505894644]"
stars-1165.png,"[20.8126464832594, 63.651566995033015, 97.40372885278802, 20.56325902835351, 15.804487786320596, 46.23200188184349]"
stars-1813.png,"[97.41218731332161, 119.05678554889573]"
stars-129.png,"[68.71165153125044, 72.68781886728493, 111.2344419704167, 54.3245412798119, 137.46660094852538, 7.622508757098091]"
stars-880.png,"[19.196861580864685, 127.85145751066169, 83.19368121807288, 102.15859207992133, 72.79041889856452, 40.92788229463836]"
stars-540.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-090.png,"[92.43818422648704, 102.94369495888103, 42.74441468451304, 85.29996099801322, 59.95273159507702, 95.51905660294443]"
stars-1015.png,"[87.27858506497792, 98.58851753899813, 4.813984435894881, 118.46875735415368, 63.48189973799041, 165.98195144397798]"
stars-1215.png,"[38.68291837868662, 77.96940390346214, 6.246656577708646]"
stars-623.png,"[58.16309277433785, 10.01944296929983, 31.37257348470853, 50.426411336434555, 32.52464272972506, 77.84566917757131]"
stars-910.png,"[76.35503973235176, 32.37352408006491, 72.57850244555165, 56.90351944868357, 2.107033150408816, 88.69814478190204]"
stars-1886.png,"[76.0024018192479, 17.963725380133837, 13.75601364448769, 30.195428598726455, 8.241026740309078]"
stars-290.png,"[100.11181093879195, 33.77577430125042, 62.698038291740545, 60.28033623025502, 25.194303193017287, 9.774385876731088]"
stars-1065.png,"[16.1860003274643, 38.2588069301009, 47.75182492105157, 49.76776609597247, 29.760603493977435, 24.961144981947132]"
stars-1802.png,"[37.13424962972268, 13.724598425180156, 88.60004637268096, 150.47673134579676, 157.10713446594465, 93.81647256859846]"
stars-1942.png,"[71.05498262482698, 33.25019374136244, 24.85539293607597, 32.039202335498, 74.52351559871154, 36.47370294249276]"
stars-352.png,"[54.97269509127853, 39.07562962527301, 107.16646178884712, 67.87531477960964]"
stars-920.png,"[39.78864305075073, 9.912294973200844, 30.81059020099306, 50.12945209925666, 152.10207248705242, 29.99636485108106]"
stars-1236.png,"[14.036243467926484, 32.327684063676436, 65.04350932649258, 32.24510493301924, 113.35284141696879, 146.70244990566658]"
stars-1520.png,"[141.05898772397833, 3.5976672688335443, 59.82017791667173, 36.400841786987506, 32.71443477053917, 60.626533901443814]"
stars-1193.png,"[68.10632685827157, 52.44900387366984, 127.61703685300417, 4.462503561572353, 106.32639977268944, 108.5288249478418]"
stars-785.png,"[35.28855902978033, 24.552675925540587, 48.43147175843395, 7.616746767143135, 110.74975322694702, 94.99837130080273]"
stars-1369.png,"[77.88853652713564, 124.54648777788621, 50.840943112009704, 89.78993392195063, 47.244912889687996]"
stars-557.png,"[14.584680362217151, 74.22446055687418, 142.6960517220166, 6.697508948911163]"
stars-1240.png,"[24.235659646174174, 35.405396146184, 16.384099370507258, 20.932472771361866, 109.5764396076998, 113.83499217640575]"
stars-2051.png,"[23.135170599763423, 104.07873723974934, 99.37746619945341, 15.287053389966049, 11.724144404147419, 111.27102262571019]"
stars-2040.png,"[137.98968192843031, 57.810320781476086, 95.97173522057221, 82.03791997801046, 19.445425342744283, 40.669261136864776]"
stars-1460.png,"[29.84024702031558, 65.65141094295683, 14.318268091692469, 59.29680899924526, 100.72088894402869, 138.41901697387752]"
stars-1531.png,"[163.0069745487593, 155.58637247863456, 29.464846307689687, 56.127402163842454, 36.32472094375671, 150.80586693728335]"
stars-2168.png,"[11.588585236144267, 3.533433806559631, 28.255713306037862, 29.61937964416901, 95.99277979605486, 45.802993508994845]"
stars-121.png,"[11.751587058273316, 21.65478995549541, 46.305374678120096, 109.87978825768569, 169.9554180984087, 67.15936745149232]"
stars-2532.png,"[35.697534608744284, 18.7598741459435, 61.81359348951184]"
stars-1586.png,"[49.35059230769225, 67.24659334695473, 101.8372483561072, 95.77491645168219, 75.67679389739602, 93.8240950466784]"
stars-1267.png,"[96.27524271066432, 25.42458767498254, 4.4811610874502925, 68.83728883874389, 62.377804781273916, 9.399741122117739]"
stars-1448.png,"[18.757924881852034, 70.43368374639553, 71.78876834978149, 5.885807369013401, 35.10622317024529, 43.53968800648847]"
stars-166.png,"[20.596096559886135, 12.596762757373572, 146.32685247876807, 43.59869902101822, 5.688342797401345]"
stars-666.png,[105.51869315162375]
stars-2199.png,"[22.00996059592949, 71.87862106179016, 53.98289508845798, 3.8330787178640677, 141.98433951598088, 54.99778119359015]"
stars-1130.png,"[66.33549420464682, 12.459425179807473, 117.58265223942281, 73.93651624633027, 62.0122302700721, 149.37681793575643]"
stars-2540.png,"[44.7441418239435, 19.368402349586006, 82.30646646016483, 149.5478971523652]"
stars-145.png,"[32.84462239556853, 50.27238003929568, 159.64045361612173, 46.442665980161856, 98.520888446504, 69.90694090109642]"
stars-227.png,"[24.0211388955888, 37.480843924762965, 107.38247987840253, 70.3774509276577, 55.60531840667075, 32.950408281511415]"
stars-330.png,"[22.051582651557784, 81.8669840592334, 42.5344472367159, 21.06271075089549, 58.48828627422033, 66.40345615128221]"
stars-1648.png,"[12.465316868040727, 74.5800603546101, 13.623639939401752, 58.037633705723756, 70.30270714987113, 28.828238357792916]"
stars-578.png,"[131.47148382414326, 39.6621036992689, 21.8697898197203, 75.75353185684023, 1.9690658548562787, 78.69350170120423]"
stars-317.png,"[19.271554767502238, 0.03615767223503052, 18.062488935259875, 131.18592516570965]"
stars-1175.png,"[12.383998792774975, 43.33126415053795, 78.90251532482198, 20.457846311360854]"
stars-2583.png,"[62.76437428572004, 87.39204323357919, 20.180081431936728, 74.47298743342077]"
stars-997.png,"[57.486487872317504, 78.8571101416607, 141.09586154459583, 1.2027778471446027, 108.73095279977318, 136.92137683637674]"
stars-1751.png,"[36.45471810469915, 48.497183182473606, 95.81332325773826, 24.444288716663884, 57.15456827987497, 74.92448897354195]"
stars-1112.png,"[22.085511346253575, 42.50113210912085, 83.57876936776346, 60.819395138432036, 80.86055389471579, 81.43258756467134]"
stars-1779.png,"[62.57659330488277, 146.75071652222792, 17.288969365724675, 116.81537291112662]"
stars-2206.png,"[27.375914875936886, 102.79782754458488, 27.46212221800017, 89.85661599310532, 78.25619315763262]"
stars-110.png,"[145.74940277645564, 119.12408998472868, 87.89372425777167, 82.58871161743846, 168.78752850714378, 51.82486937861374]"
stars-737.png,"[37.068908736015906, 49.41019042393146, 90.2932666465846, 97.91674180109364, 78.21947622308458, 24.04363231707538]"
stars-683.png,[]
stars-1295.png,[61.64653443042564]
stars-468.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1343.png,"[83.77520586062707, 65.15364444916938, 95.95121795502715, 80.50364743792029, 79.31699949867226, 104.35267232041744]"
stars-884.png,"[5.49594447844505, 76.01343297647804, 46.008360167187135, 113.54607138609732, 12.20233956416006, 30.376098279984742]"
stars-2473.png,"[150.01836063115067, 56.49422189803628, 17.71041974327469, 21.074723970385914, 28.46176744150062, 95.18792399008835]"
stars-1409.png,[]
stars-181.png,"[17.729283029623012, 121.47735829099051, 108.6774127830222, 124.00777048969488, 62.20606474051887, 69.14859574388915]"
stars-2184.png,"[79.06866848809412, 88.26457275428378, 154.97578140404408, 108.32824037774547, 29.671460806676524]"
stars-1680.png,"[149.8955875952073, 21.726700872414746, 87.31900025136345, 61.66466074954589, 48.33799964236856]"
stars-1180.png,"[6.349398845222185, 8.917283668593253, 96.43870778149895, 107.04484175269316, 127.16447489351145, 46.357465844530616]"
stars-418.png,"[32.82093523143159, 8.094564872644195, 105.59372123413318, 24.969529861945574, 103.221419958441, 75.35370615027101]"
stars-1897.png,"[59.597044156576686, 38.052321774248995, 2.2578528199374275, 106.70352333003929, 27.973679912416454]"
stars-435.png,"[26.21568506792077, 2.0292132648943437, 68.93996297471949, 20.507581596204965, 72.30757640922369, 114.29507479602775]"
stars-2249.png,"[78.3884644713468, 17.1621803925818, 127.50547480992952]"
stars-1839.png,"[108.31130345210909, 67.23842975585823, 18.555996846397324, 22.308228318127405, 58.8940706095695]"
stars-245.png,"[35.05457426896833, 76.93468104931586, 161.711940955053, 37.76742612815179, 10.854809451271791, 29.26870517762627]"
stars-643.png,"[138.42066288428305, 0.5041310990598532, 64.78033315350493, 2.3715642039990277, 10.033120554331154, 30.550220497680463]"
stars-867.png,"[9.592505850717135, 10.42555189823611]"
stars-375.png,"[2.4092772946535685, 65.42149813234863, 103.76729998712555]"
stars-2524.png,"[21.763838488777484, 15.765752883487421, 46.96262838940614, 67.77313462439128, 41.36100776259712, 73.39406481855079]"
stars-2046.png,"[74.40881616926518, 35.70106018130052, 1.872764263638237, 69.35556953696882, 37.58414462874766, 137.2116239350395]"
stars-349.png,"[64.38873396971171, 130.1695482698079, 69.72666962434138, 32.34790076093438, 30.308127560083328]"
stars-1294.png,"[77.18599878966486, 70.38477339236691, 19.811167101503802, 69.40182553836706, 37.78578785423244, 28.26412040622077]"
stars-1979.png,"[40.02339372997379, 116.42977714315263, 21.7807759912304, 110.09929526500925, 48.560351047499424, 22.07790533434239]"
stars-1064.png,"[143.50915706515775, 49.47299527114337, 162.3635469273917, 37.26905792635597, 12.351035410536703, 24.918022515819253]"
stars-1902.png,"[34.981234761950276, 16.133958598537053]"
stars-193.png,"[72.56104322201534, 92.97998571872547, 85.05786412885371, 25.996164644694367, 75.45252592218458, 175.40945681439402]"
stars-2038.png,"[20.181012479469835, 33.65337906832205, 13.656515844857767, 10.76020305798787, 34.817873756195944, 64.04712797576364]"
stars-076.png,"[16.452924189031464, 27.338254577725515, 58.620908259365194, 39.03770788103629]"
stars-1574.png,"[41.338064424480194, 22.075287799572763]"
stars-1817.png,"[109.07527914732677, 16.64467516496355]"
stars-887.png,"[115.4565609203326, 40.93155068478333]"
stars-025.png,"[26.326027894299493, 89.32386583544306, 100.01152242765684, 29.422787074967168, 146.36390658013767, 170.36246188706903]"
stars-2120.png,"[17.984264615607096, 34.450905992991494, 170.65683695365303, 1.8183029644522384, 12.319253261450223, 78.08718438634206]"
stars-1078.png,"[4.748931421450408, 23.28140856151359, 40.031063180487486, 57.94339715882436, 65.7371505633832, 95.6417425691253]"
stars-2140.png,"[30.903868039925083, 108.89822767526951, 1.0756828303388868, 6.540171496603151, 36.35927557095535, 81.0176248032252]"
stars-479.png,"[7.21541250893991, 10.094408737239668, 13.164620339975867, 131.10321592284524, 159.48668093171605, 143.78381556240066]"
stars-2283.png,"[11.477132160106272, 32.052982349351375, 27.860463608887002, 13.808918824856658, 66.57284888372979, 58.540880338184046]"
stars-072.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-2194.png,"[72.69991506550572, 32.623230320756704, 61.14509391079814, 21.582356921992123, 153.66906846145227, 23.654213350910254]"
stars-2044.png,"[97.01371389737065, 47.48595681926234, 160.09030874548498, 107.24108938589809, 102.8764184392678, 72.5445410178356]"
stars-2508.png,"[76.62633931795003, 69.77156546663937]"
stars-1626.png,[5.884907236780026]
stars-1131.png,"[0.14092557064814532, 32.20989014324059, 27.529906097419275, 132.39551234199422]"
stars-1968.png,"[92.07717476516281, 6.822073970619289, 86.2601867997977, 52.1250163489018, 76.96431789820794, 74.21676157834463]"
stars-311.png,"[91.30265733104045, 31.711813057945687, 72.67353575438965, 29.452216178469964, 71.18971720672744, 19.565195958852563]"
stars-1312.png,"[35.30204320343938, 26.265226780048454, 73.06692288833338, 10.654617167076111, 96.47846753906676, 52.00172672631373]"
stars-233.png,"[81.65787954655991, 37.87498365109819, 43.603845276058735, 22.644948171686003, 100.78919560275307, 57.12876836363818]"
stars-1086.png,"[7.7109861717276305, 11.269866474150456, 42.06786648293462, 10.224500226241302, 131.01155535750348]"
stars-708.png,"[23.91926447547215, 77.46623276236706, 146.94392914080942, 112.58648523774205, 122.70451229264592, 92.77592885829985]"
stars-554.png,[72.22127944871372]
stars-099.png,"[1.9640192818042908, 25.909521663487666, 52.80203983904282, 12.882492121911712, 57.20546863177065, 48.95755311412784]"
stars-592.png,"[84.32377775078413, 15.46962575225102, 90.04114449726356, 24.175156957009744, 0.5270686261674149]"
stars-2068.png,"[77.82751377861065, 11.836722436732648, 12.945084161131595, 95.08716894406136, 7.6279428140698196, 47.23511421559114]"
stars-1166.png,"[138.98547861305167, 86.44970324171197, 110.45772013899712, 114.33206591353398, 35.36801295200583, 55.66485169626064]"
stars-204.png,"[30.785682817689406, 101.88883429308183]"
stars-2354.png,"[45.339083547924744, 10.507275548220088, 165.46456104756996, 35.300248439860255, 48.98915842264011, 17.020525611519865]"
stars-844.png,"[75.54605472558809, 91.77980464142027, 84.82182393291721, 8.3039511732986, 47.34180953617107, 91.27460308596284]"
stars-1937.png,[44.8633683329758]
stars-2251.png,"[29.18006412656998, 37.265227323687604, 80.62562962731235, 161.95337152493676, 54.543268994035934, 87.58133438424144]"
stars-1206.png,"[59.20255876136368, 25.6712677317937, 41.22396137241063, 22.928855637965164, 28.930163094983705, 5.639029395479854]"
stars-1590.png,[]
stars-2271.png,"[85.5071861389687, 19.934225308093037, 128.9885542977333, 164.85709529425665]"
stars-1324.png,"[63.703414056223664, 94.400701526552, 113.3828865240886]"
stars-057.png,"[41.70908228403794, 60.381964479921784]"
stars-2304.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1212.png,"[64.82258690610266, 54.31236653128098, 5.533890494030945, 17.007923519202244, 3.478544528470236, 16.91004439674945]"
stars-097.png,"[15.456245516612995, 55.73369754662567, 8.675939488402319]"
stars-1317.png,"[75.6672747972748, 124.33690599237644]"
stars-1134.png,"[166.6515602506448, 25.68156183627312, 28.87346482122948, 26.9667452430424, 29.27230088125687, 4.669537512918518]"
stars-447.png,"[82.77666756508611, 27.345244083332584, 51.77857371312539, 131.28723552413774, 75.65066795705286, 72.7796207250217]"
stars-1974.png,"[51.1989960032527, 120.12181386917968, 31.667166656033224, 17.09200170838555, 43.219738471991626, 0.34634332603150114]"
stars-037.png,"[26.99255628493555, 29.47382108613136, 16.207555258841314, 55.86670605898389, 17.10778904534896, 28.39970127737118]"
stars-1789.png,"[31.254104456055984, 44.49741833327897, 65.22485943116808]"
stars-806.png,"[37.140808858080085, 33.347932689092005, 15.688172853610407, 14.170835081647729]"
stars-2439.png,"[39.322619141651906, 138.76098387514023, 21.348433994899402, 34.03273399372858, 13.731352471950203, 85.79312617485456]"
stars-809.png,"[88.0919514924248, 22.71125858223289, 39.18599907740725, 108.09404182142464, 99.00780607436373, 98.62244098857009]"
stars-443.png,"[97.96802433359096, 117.97353998488661, 2.800306946530312, 41.79322173256554, 138.55571617376927]"
stars-215.png,"[18.064566349237047, 79.35952870818272, 27.950797482818377, 8.32340703577506, 81.64672019412498]"
stars-1529.png,"[105.9830842885232, 106.32719894679035, 10.596839277303578, 55.03528273132162, 32.67732547533228, 2.6339948130424564]"
stars-787.png,"[25.466344700383328, 16.644954655737006, 45.36056911294, 28.288192809610873, 47.20939316488686, 52.83888769209878]"
stars-1581.png,"[59.3296580035542, 65.50284462783536, 159.6515121024098]"
stars-1763.png,"[15.16490520249163, 1.6361979514417768, 28.329908229129302]"
stars-2063.png,"[25.13681783985122, 8.650338170915076, 18.492990867198618, 86.93850627507535, 149.5979966877245, 62.20055889022432]"
stars-1482.png,"[9.751142491538957, 18.081686662154315, 87.52564144257084, 85.94831616217157, 15.501021826328529, 34.49493613008267]"
stars-1201.png,"[34.003156101000386, 12.301491195077974, 128.1277442339213, 11.47692099589615, 0.7707487453916155, 28.272200308130163]"
stars-602.png,"[73.33781888815565, 85.71105955157765, 39.10530121751489, 134.70136498535325, 104.96179816225788, 88.09738901145002]"
stars-118.png,[]
stars-1376.png,"[15.042694755319594, 32.07362112587892, 122.16110014850109]"
stars-369.png,"[68.61115718653564, 24.152879529439687]"
stars-2328.png,[60.36615919186299]
stars-1275.png,"[47.95695046552096, 0.19511778192852772, 105.11328917800508, 64.00834044520184]"
stars-107.png,"[14.127985815982074, 22.892528378662185, 88.4802261175704, 52.465551890403376, 124.27016438557807, 34.31880255684312]"
stars-2325.png,"[35.52802889954907, 95.1284199743661, 70.09475998156292, 169.21685487224718, 105.02432124237225]"
stars-734.png,"[23.116963790103025, 89.87239577331654, 3.2691060403521526, 159.80062855346148]"
stars-2548.png,"[14.413387623189939, 136.97777338743515, 23.001893438177646, 35.008836474139606, 80.08765601528367, 31.440017461453817]"
stars-1099.png,"[49.94637909732059, 33.65134274301185, 78.7402169919593, 84.32293990334544, 35.317047470530134, 99.75606492642606]"
stars-359.png,"[46.89115470168536, 15.777558140016492, 128.6215469776123, 4.7837578811539965, 71.68628489678512, 95.47317046691934]"
stars-062.png,"[42.0012143580257, 145.23123308805467, 174.53263072841062, 81.22530848997519, 129.17962772113975, 90.41032730876493]"
stars-2428.png,"[31.38022942194044, 0.20389871046616587, 87.35945304272308, 89.44351624083107, 103.91593672584833, 47.22313310668658]"
stars-1677.png,"[101.65285815678017, 119.34736111461162, 47.93716570025417, 20.720538409759904, 31.581555310867138]"
stars-1391.png,"[1.9683706698691086, 63.56384799693983, 108.14997630924421, 18.016524757612082, 43.90838984165138, 8.729058918716026]"
stars-1944.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-2131.png,"[64.59976720215646, 103.06357615073607, 50.28730849930786, 22.17006452959682, 5.2305768699010855, 101.69075892360904]"
stars-2275.png,"[63.23186212106664, 3.9909779405700485, 135.15224706287535, 21.81866394348193]"
stars-247.png,"[73.33097205862678, 3.6535378174233175, 4.3220107536691765, 5.343055758575195, 136.25216737520387, 50.59060603742709]"
stars-253.png,"[125.21605587869695, 119.657346984797, 45.73716698426311, 84.40736608078507, 93.88932516598139, 95.31983255903343]"
stars-1641.png,"[8.426969021480764, 95.63162941195719, 20.221980636524133, 39.48459787502586, 136.62943573993556, 107.41673142504865]"
stars-1226.png,"[31.783653853958125, 41.93746615171818, 56.19460616757948, 63.44853568050777, 16.19055480551242, 22.918215778042935]"
stars-168.png,"[104.65401528225347, 110.48035731180924, 101.76828893202065, 16.607232924014372, 82.67476353809845, 14.072000249001324]"
stars-1793.png,"[96.58028156591087, 43.30195639735373, 24.808246597440007, 39.8842845234196, 43.90685629828627, 8.529341227611267]"
stars-1171.png,"[66.71760598792262, 60.521089675894146, 85.57159114097907, 51.10299985011591, 31.192468526970465, 45.58720235026935]"
stars-2513.png,"[13.823011631224437, 18.00775676292869, 30.403825539207034, 134.27812646119224, 39.53090502988806, 103.69050491318727]"
stars-1305.png,"[54.592030400173705, 112.26033720757292, 50.07975967565542]"
stars-556.png,"[32.26898847341923, 47.934583910444864, 18.64058148777945, 111.00288482037621, 32.98933870847268, 161.87449270459157]"
stars-1891.png,"[115.35340522424015, 91.52250032978039, 98.25467567202178, 67.70908086005176]"
stars-347.png,"[40.33082776944292, 62.52188862919219, 69.14829264195612, 99.86580694308438, 1.7626419538983271, 7.990051197250221]"
stars-276.png,"[76.34239743157019, 72.22585797642257, 87.94233793951986, 94.24527250907293, 0.7834441831976903, 67.02936611636652]"
stars-1002.png,"[74.73397849555717, 172.49770776521095, 74.15435539894312, 101.45502615913583, 112.31432464302404, 36.333843602164386]"
stars-1031.png,"[3.7917283096517003, 132.15559826744186, 27.2953867333283, 48.869325045815174, 55.644568357799365, 49.440632667780314]"
stars-1647.png,"[12.874163333396096, 72.82870763067957, 83.84505955155458, 4.447007739186675, 110.46363842994404, 104.9622315039013]"
stars-1771.png,"[26.821981201581504, 1.6523046776514325, 65.08725350057333, 4.90906213865549, 90.68465892157164, 118.22655239265106]"
stars-1026.png,"[13.769622990861148, 6.535485100490863, 92.20167980780471, 23.107775680780684, 106.84766614631438]"
stars-2485.png,"[23.668217533337838, 16.28003680286481, 18.072515231640395, 19.351445926293287, 17.43178364735914, 94.27441470137722]"
stars-530.png,"[116.39567996573398, 53.833783611605206, 2.9626209704786346, 0.6163093304058888, 99.71325102494032, 62.78388844269253]"
stars-596.png,"[58.904917418732786, 13.089741896103261, 165.63364235060334, 53.0017314681041, 0.18673363654600136, 3.6244521312666342]"
stars-433.png,"[11.962875329093883, 164.19938150291748, 8.934880343469091, 98.89460406677816, 146.1757505659044, 19.31560024467444]"
stars-1178.png,"[150.72019285840247, 96.96608255540231, 3.342391864377891, 19.737574601222164]"
stars-1205.png,"[49.56347558390807, 59.270491910615206, 7.554843409112594, 153.5802523377336, 4.622215734614275, 1.0321233286860791]"
stars-2339.png,"[98.07023217791807, 0.6727179647308381, 88.83996637856632, 17.07922434838345, 66.58238445351452, 133.95471046720294]"
stars-1468.png,[]
stars-2512.png,"[27.636585143928503, 32.250079331296966, 2.260172551230199, 140.9852912251902, 62.22121899540575, 3.311915199749045]"
stars-694.png,"[70.98674805169948, 8.705096449015338, 5.8462083118708925, 68.74598576452594, 43.74602903854489, 0.3853806586223404]"
stars-568.png,"[50.71934738403189, 58.89400625909483]"
stars-1055.png,"[103.3761645727976, 56.30463123610853, 68.7036539131225, 77.79236852567432, 13.655579496161273, 61.28587237834603]"
stars-2541.png,[]
stars-660.png,"[106.29534470974046, 7.3057595333108205, 10.125203919804795, 23.17033119188882, 34.8084981499723, 68.49322428369936]"
stars-2476.png,"[55.71753126865727, 56.393669994872226, 47.69757610368953, 73.73137326297808, 45.376915833030786]"
stars-715.png,"[56.013983584671024, 80.63596767883645, 153.05047182262476, 75.99065836280639, 13.462679954107534, 37.72617758308154]"
stars-822.png,"[48.72797724748703, 45.348021036255275, 51.57762109802407, 122.9052429229879, 67.46987633905296, 11.91046838479184]"
stars-2036.png,"[17.851558416919755, 77.99349388582993, 74.91894460329087, 142.8981162155258, 35.65532809790031, 24.994160065916557]"
stars-2347.png,"[52.22451399006019, 12.578144991364658, 95.5965071740588]"
stars-992.png,"[39.02374872082631, 63.760847528825416, 30.277778065895937, 73.96788562389644, 61.29889079123061, 55.14473445301627]"
stars-1088.png,"[2.172936277564401, 93.8066570514065, 122.61669850120568, 141.7083922268537, 123.12918052624431, 38.32884636351814]"
stars-1582.png,"[47.76804134305551, 94.3569750058463, 22.32865637801915, 1.828527646388958, 61.71401669624845, 12.855886638495603]"
stars-1337.png,[]
stars-2295.png,"[70.20491090786619, 45.22768786988542, 23.17500174287599, 19.891569987695544, 16.759029163148387, 27.70130159861013]"
stars-923.png,"[33.71716496284741, 21.45686072420388, 36.320052993810805, 0.9003128788183026, 64.31185656435265, 18.206399825342697]"
stars-1728.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-1589.png,"[74.76039270738056, 97.34790486438378]"
stars-1585.png,"[120.78718196782022, 39.80443259102884, 41.016787989772176, 93.66796665014839, 36.20595460112599, 35.51765692694576]"
stars-1424.png,"[112.49468480385319, 12.41163858922659, 79.435971676768]"
stars-1129.png,"[56.374820078797065, 157.5608782363686, 111.6788008604235, 157.0035029869045, 58.37066335309113, 11.425953173442561]"
stars-1423.png,[0.3571641832032924]
stars-619.png,"[43.95276278731619, 8.585934311804994, 151.80502093753785, 58.98946425332662]"
stars-2172.png,"[27.324169531192886, 124.53800336042293, 101.16173345826128, 94.24640137185317, 113.49545718097289, 43.80759935359764]"
stars-1489.png,"[24.84389297116032, 10.277041719393768, 54.35504716720763, 57.50372659795712, 33.485595513736804]"
stars-1159.png,"[120.06512397613693, 33.295038425542785, 112.57122103814649, 24.049129808810733, 7.397189522694727, 55.91411300581077]"
stars-2395.png,"[29.290183118787187, 31.107823347608946, 15.276663623063873]"
stars-901.png,"[7.356700527998706, 91.08584297879939, 19.89494496119379, 59.3014142272601, 178.4102068560798]"
stars-105.png,"[133.27696082036908, 63.215600922077336, 21.644641698932055, 113.53617508498206, 100.71852174879982, 40.536414512451785]"
stars-1204.png,"[5.949632113967048, 12.418584293358565, 116.76367877706589, 34.71203999685553, 50.95210847916374, 25.635990307997428]"
stars-1299.png,"[119.3271794904568, 48.14452093540338, 24.709388147471167, 57.53672693806079, 75.9855770812863, 75.90125064954002]"
stars-1617.png,"[9.553695513019328, 74.50704261096833]"
stars-1915.png,"[146.63726811665504, 167.13049765137373, 76.0081116844384, 30.482692096113688]"
stars-2215.png,"[67.18280037392866, 98.22894841943383, 10.611379844426699, 38.07392653045883, 143.79183158252843, 26.76077207826156]"
stars-1908.png,"[85.41993559495495, 0.7048742446205932, 24.992579717268075, 10.767826559847888, 67.61573797751043, 67.82564136977071]"
stars-2493.png,"[29.130626444873197, 13.966635456277437, 2.268706955656466, 44.05433105794952]"
stars-609.png,"[20.481554540626416, 21.277279755234275, 40.9808904480675, 47.3183490496075, 65.86629494706108, 47.69593952603104]"
stars-589.png,"[48.50714663449626, 35.8698235177213, 60.543954544647484, 38.19634562068886, 92.16850266824513]"
stars-698.png,"[21.382907337254192, 7.784346564904321, 77.88164373495908, 78.43489848168264, 58.420417644928655, 109.198847283852]"
stars-1049.png,"[72.84951925785177, 44.993753583128765, 2.2181307074269014, 21.063156493800605]"
stars-868.png,"[54.67406149251288, 49.99583710221746, 123.50200642381023, 26.63248493188887, 69.66635754795064]"
stars-259.png,"[31.772316097439525, 30.91216175815639]"
stars-138.png,"[26.17558609567003, 4.467382839228215, 46.01159198289434, 45.55716060642666]"
stars-2386.png,"[73.90000545208095, 14.360193175147135, 66.11509756364804, 83.57876113628892]"
stars-935.png,[]
stars-2082.png,"[175.36746970402103, 4.621876569316824, 55.98260231324366, 97.53955463032901, 41.57362034479622, 106.13740396437888]"
stars-1997.png,"[44.33298429949624, 79.4839905887356, 30.231568647742716]"
stars-534.png,"[25.975982682567025, 74.7222743167394, 18.67236977803405, 67.04783496433691, 2.4949210309942287, 99.56936741993572]"
stars-1939.png,"[69.57938510741016, 136.96333724012283, 0.4739063369956601, 73.58711521305135, 7.856616223489111, 2.2941111985208162]"
stars-1019.png,"[87.77452802909315, 9.613483064834194, 78.6043952164085, 15.727219669385029, 12.378556883517275, 53.02039300137545]"
stars-2416.png,"[9.431385561662298, 34.514881053321496, 71.52434543815866, 26.089320255626614, 42.9940837063065, 58.48592739701116]"
stars-2118.png,"[7.674765973591105, 138.98585036664792, 19.490162356517725, 34.730690843564645, 172.62454288699396, 16.678622480542543]"
stars-672.png,"[35.3676022697835, 165.77397691631523, 132.9055066068344, 55.383449616358945, 42.3535804255055]"
