image_name,angles,polygon_angles
stars-1465.png,"[44.08554715774484, 55.415006214210734, 74.52408940521863, 34.635530777045474, 121.48986200533925, 10.145544433896337]","[74.07048650463378, 82.36662839659546, 135.70816535823084, 67.85471974053995, 144.01429626537737, 21.267046690764072, 179.31354973181297, 15.40510731204523]"
stars-2166.png,"[21.92078503402821, 112.18053134523382, 6.109057018479744, 25.05556170798873, 78.28021324257575, 45.05492976290348]","[81.83647583705209, 88.61540550900605, 126.11036174777749, 63.437756906164395, 34.15524797374564, 61.5014913615176, 84.34326066473676, 0]"
stars-303.png,"[58.49670220658733, 114.5040644214814, 23.173209521978954, 19.801457594308413]","[32.10883719490134, 23.173209521978954, 124.7179532831197, 0, 0.0, 0.0, 0, 0]"
stars-594.png,"[41.21848187870374, 78.93405903368387]","[88.92435895084198, 95.98672445165305, 50.83446114034648, 124.25445545715851, 0, 0, 0, 0]"
stars-1579.png,"[133.0817007565202, 60.83308023804776]","[76.96459892031166, 89.1206200851204, 60.83308023804776, 133.0817007565202, 0, 0, 0, 0]"
stars-022.png,"[23.502422049208906, 9.556253429126917, 96.47831482818343, 42.60981240903638, 29.864056442282262]","[72.2940937098971, 106.5713282453345, 118.15285575882197, 62.98172228594644, 61.831037776650895, 41.76267281449718, 76.40628940885193, 0]"
stars-1029.png,"[96.61171556731998, 56.496563017585785, 8.806368774257193, 0.12649866301496712, 90.21634762218629, 18.393787870404434]","[61.55007824694599, 86.35733042431985, 162.42014857334476, 49.67244275538944, 176.19849286902917, 1.6008516391952303, 179.04184106219577, 3.158814429580428]"
stars-157.png,"[98.86450481933352, 50.07886320166253, 61.52434151985625, 86.41620323302706, 101.55091174775022, 23.883404075079394]","[95.91902414132547, 74.7154024754322, 141.08319405714286, 48.282379326099495, 52.00184635682266, 90.31309514896262, 79.6819584481307, 138.00310004608403]"
stars-1603.png,"[81.4330920557594, 68.26926057280042]","[81.4330920557594, 68.26926057280042, 149.20007379890208, 61.09757357253811, 0, 0, 0, 0]"
stars-250.png,"[0.29688340994590046, 61.96188009198086, 5.842123828278114, 69.34473919176598]","[81.78764982361929, 34.023101936450914, 64.1892482399298, 0, 0.0, 0.0, 0, 0]"
stars-2078.png,"[59.95898678762322, 48.23051938370816, 32.094793487988696, 170.4257721149082, 22.479434397103127, 35.051479534074645]","[27.446059400033057, 113.23764693535142, 170.4257721149082, 48.89052154970735, 34.39197151680506, 28.639462341688766, 116.96856614150619, 0]"
stars-1546.png,"[179.3537119693657, 91.38238471648519, 6.619421016696313, 66.3768450146539, 161.50147531827756, 78.0077589236879]","[61.32846036979315, 114.03405178096364, 113.18689726664367, 71.45059058259955, 90.01942522398326, 46.11259670670854, 91.38238471648519, 132.485593352823]"
stars-1944.png,"[85.41993559495495, 0.7048742446200762, 24.99257971726806, 10.76782655984782, 67.61573797751043, 67.82564136977072]","[52.2970714749986, 154.20881165181086, 79.94745050053778, 73.54666637265275, 144.42109234262136, 26.33835601167495, 143.21139684139771, 46.02915480430598]"
stars-017.png,"[116.72319575839485, 131.78563976968786, 44.35088059946126, 21.499908430428913, 141.69349176294332, 106.92751306414705]","[47.60256220249981, 106.92751306414705, 145.0120149996538, 60.45790973369938, 39.44143397440821, 56.62695819975091, 147.20841206744606, 116.72319575839485]"
stars-828.png,"[85.41993559495495, 0.7048742446200762, 24.99257971726806, 10.76782655984782, 67.61573797751043, 67.82564136977072]","[52.2970714749986, 154.20881165181086, 79.94745050053778, 73.54666637265275, 144.42109234262136, 26.33835601167495, 143.21139684139771, 46.02915480430598]"
stars-863.png,[6.517217396334601],"[6.517217396334601, 14.489586754128363, 158.99319584953702, 0, 0, 0, 0, 0]"
stars-1606.png,"[179.78983760640756, 33.35008108074592, 13.165021574380324, 47.9830847554676, 49.033630996862684, 24.26735410668549]","[63.94542605975453, 82.23594478228586, 150.45944831455958, 63.35918084340002, 50.60762098821952, 26.871161906964765, 102.52121710481569, 0]"
stars-772.png,"[22.946202296944094, 70.44198066909003, 86.85153853668157, 66.29495179660583, 70.31307484161538, 174.076762686069]","[90.87245712290205, 79.33870822814096, 140.28664515691605, 49.50218949204097, 57.680013183109764, 70.31307484161538, 162.9387534419826, 69.06815853329223]"
stars-733.png,"[6.967837798580403, 131.32892339614924, 33.46466114713107, 120.57830169549472, 15.795925253381954, 118.93274698223725]","[80.83476562447291, 58.369704152063775, 179.30725003886798, 41.488280184595745, 131.33960145212458, 21.01442318413675, 160.6005668748514, 47.04540848888723]"
stars-1228.png,"[91.760669800023, 76.49106760736456, 88.60510968319687, 83.29968867503364, 66.3336992263133, 147.3563682996665]","[24.0394536901252, 147.5199716768081, 158.95880352901588, 29.481771104050793, 116.46015441522913, 29.451274455109285, 156.21458839714705, 57.873982732514534]"
stars-210.png,"[26.776786279414566, 114.45653896196538, 86.45131802609554, 5.9664230653553245, 161.9025295400689]","[19.696167375897087, 97.6037757275164, 74.40976313966777, 168.29029375691877, 80.44231206860105, 11.361066071655719, 88.19662185974322, 0]"
stars-773.png,"[124.75559209480132, 36.97808836606443, 151.9755831733577, 32.653199503887045, 121.7296082380353, 70.06138227537087]","[54.24994831789071, 130.97474639920372, 137.4300872049851, 37.345218077920485, 32.42335442664215, 72.85842324358453, 109.09382413260343, 145.6243981971699]"
stars-2306.png,"[55.55852349939168, 20.190958376992153, 79.44752892301547, 81.59349010263213, 19.306963367250816, 18.517102522482432]","[65.57941859053958, 108.05848366441434, 156.89344944593216, 29.4686482991139, 20.190958376992153, 79.44752892301547, 103.94159845054155, 156.41991424945087]"
stars-2385.png,[22.70656291769005],"[23.716104997755565, 22.70656291769005, 133.5773320845544, 0, 0, 0, 0, 0]"
stars-438.png,"[139.11318622075132, 64.51040301223182, 19.601134033623005, 62.9393557729502]","[96.61565867634661, 74.98507541685956, 151.6151459836947, 36.78411992309916, 8.537736462515939e-07, 8.537736462515939e-07, 0, 0]"
stars-1719.png,"[80.72618270676125, 26.724148828016695, 111.70806337579997, 22.02772083563251, 166.45830275924015, 32.505897796830205]","[54.87730548999254, 82.11811746504719, 105.78316050375929, 117.22141654120098, 146.5959080799528, 19.597636145322905, 166.42817632312637, 27.378279451597965]"
stars-1682.png,"[38.56307939914468, 84.47245984834383, 167.0226046621826, 79.6153365672464, 27.97813297533887, 58.363451106497926]","[43.626528695264646, 45.0237165415224, 178.90878377473726, 92.44097098847557, 55.775187392283506, 97.01045767362682, 60.12911859137231, 147.08523634271737]"
stars-2110.png,"[140.15538246722508, 61.666647483886436, 136.06270033882961, 62.11006235945302, 3.034368051183285, 88.80142434679152]","[64.23825752944565, 146.1019632257896, 120.1243179983612, 29.535461246403536, 96.51661922742086, 31.887698843964017, 51.59568192861513, 0]"
stars-132.png,"[179.04629234516517, 104.79833261628697]","[48.75246459924746, 105.52291532598204, 25.7246200747705, 0, 0, 0, 0, 0]"
stars-006.png,"[0.3896206438651983, 20.13873254739188, 15.856928374387286, 60.91590127889919, 89.90321668071282, 42.19524466913674]","[108.00640032942937, 58.97923704182188, 66.46341639471473, 126.55094623403403, 1.1433692410141585, 3.613226731656628, 175.94326213870514, 179.30014188862452]"
stars-2414.png,"[125.27242144859841, 23.941473284294435, 112.06803949832195, 79.20132440450719, 28.65275036850057, 44.981027888271846]","[55.8482475773158, 127.74124916352241, 98.84181456019168, 77.56868869897015, 21.34066046913594, 77.37740529964928, 100.85896274479293, 160.42297148642186]"
stars-078.png,"[83.75273522862254, 29.132583299145452, 17.263347664086055, 11.038431539173091, 6.607023846826677]","[29.132583299145452, 127.22255042363014, 77.27425424762869, 126.37061202959573, 9.593271677674922, 135.16773298935374, 35.23899533297136, 0]"
stars-933.png,"[42.34175716749492, 46.552349295597466, 56.634194432402566, 56.4105984545027, 158.04559814158262, 44.09608448909778]","[81.07389173227136, 77.00802161494813, 132.2767616376628, 69.64132501511776, 82.64132201200607, 53.650297936988665, 121.91551395700893, 101.79286609399635]"
stars-1437.png,"[57.94743618033294, 65.27509994296967, 53.00710204528689, 30.876040939330863, 44.75272280611175]","[49.37763169217592, 90.1678484139853, 170.22012677556242, 50.2343931182764, 127.05918493979019, 12.381682909209768, 40.55913215100005, 0]"
stars-2456.png,"[106.44072510027753, 39.586654044866066, 81.61786950295149, 19.447136436904447]","[84.98492649923146, 58.60728844065758, 36.40778506011097, 0, 0.0, 0.0, 0, 0]"
stars-802.png,"[114.37257223037686, 89.14161243680908]","[61.70341382772596, 94.78240150508812, 114.37257223037686, 89.14161243680908, 0, 0, 0, 0]"
stars-353.png,"[16.207308639072217, 49.329711742425175, 11.674370570112806, 94.11834047536674]","[12.998389974625123, 78.10660990062783, 94.23639479905884, 174.65860532568814, 0, 0, 0, 0]"
stars-1057.png,"[60.11115976098578, 8.736089294574189, 73.00527425743323, 9.186126160153533]","[56.79178279781424, 54.24791824831965, 68.96029895386613, 0, 0.0, 0.0, 0, 0]"
stars-294.png,"[51.084693865268754, 63.1362248377394, 108.60433718238181, 18.780667926479765, 65.00084735398796, 1.5985263280959014]","[56.38225928409292, 69.35051880830527, 172.6204500536626, 61.64677185393923, 51.084693865268754, 63.1362248377394, 90.58174145040933, 155.19733984658254]"
stars-447.png,"[82.77666756508611, 27.345244083332584, 51.77857371312539, 131.2872355241377, 75.65066795705286, 72.7796207250217]","[25.984007100020442, 105.05896242435969, 161.43980515019328, 67.5172253254266, 41.020422585271454, 122.53626821269427, 81.34030639839129, 115.103002803643]"
stars-139.png,"[96.79750134381544, 123.58901687323461, 24.64224964255185, 21.02863046317615, 64.10582892865004, 33.744222310905215]","[99.7596946216914, 62.872602092536944, 107.79442175289438, 89.57328153287727, 50.15516799143378, 45.44894450175705, 84.39588750680917, 0]"
stars-1735.png,"[58.47756383607601, 11.51543939412853, 125.11128684459963, 26.787680156788298, 124.49334302524422, 124.8259655859387]","[41.68305628911083, 135.22465429546273, 157.88206978977672, 25.210219625649703, 108.08576127635943, 58.47756383607601, 163.51532450632556, 29.921350381239016]"
stars-991.png,"[24.759227610917915, 69.85117202250187, 8.426597954052108]","[44.83356900467569, 40.16676079965713, 94.99967019566719, 0, 0.0, 0.0, 0, 0]"
stars-2589.png,"[75.23593436925712, 41.52912538599843, 71.89341310627623, 79.57772915090618, 86.20647132863152, 17.781905919168725]","[55.61700761661583, 99.97234428649007, 136.17825312156248, 68.23239497533164, 140.03159569818575, 57.67861919910603, 95.7580433602758, 66.5317417424324]"
stars-1502.png,"[37.343292236736374, 0.8579204498395756, 20.500870685936047, 20.826285766389656, 109.45583474859005, 90.0]","[55.298613924516374, 67.58582479138418, 113.78462622641543, 123.33093505768403, 118.73565022081888, 46.14000172440731, 133.22409157937372, 61.90025647540011]"
stars-1716.png,"[71.59866751963628, 90.68536309978462, 70.9649300392598, 154.06531396007543]","[50.81059932873647, 91.0695774346698, 134.93589713011488, 83.18392610647886, 0.0, 0.0, 0, 0]"
stars-1522.png,"[98.85994541818012, 125.95056943712102, 1.5434596870164883, 53.360810681120945, 28.7160202402261, 144.52094860919348]","[67.47688901158836, 72.98841830866375, 104.24304831781201, 115.2916443619359, 45.06685618845873, 67.54306100005786, 78.47497410372583, 168.9151087077577]"
stars-2022.png,"[108.66985482086358, 30.81293745535424, 90.25439093290477]","[89.86158053005748, 84.48981867813579, 76.97874597094318, 108.66985482086358, 0, 0, 0, 0]"
stars-2204.png,"[165.88590433126308, 89.14334790276804, 19.814366000824553, 52.35849826095306, 39.52464610323813]","[35.86913752183605, 115.59997764898083, 119.18906393455981, 89.34182089462332, 14.327223693601859, 56.4732260240981, 109.19955028230002, 0]"
stars-093.png,"[39.655894947790536, 73.497178940089, 14.301818569727256, 32.881689184963435, 78.1218209705517, 81.13652031525642]","[41.32781435697736, 121.57961810243326, 117.37322545421614, 79.71934208637325, 45.19342391492006, 35.466913176437316, 99.33966290864265, 0]"
stars-1960.png,"[87.98828356413517, 11.477803922860724, 80.43151571439519]","[35.91593837954142, 91.90062531409332, 157.05308647744118, 75.1303498289241, 0, 0, 0, 0]"
stars-967.png,"[142.14487545774674, 93.25392222569128, 25.792416794764492, 64.57824597299627, 7.998052392481953]","[17.12458227040814, 151.140501648385, 168.44554774000164, 23.28936834120526, 64.57824597299627, 37.547250886200985, 77.87450314080273, 0]"
stars-486.png,"[6.674042471504296, 101.55233109322161, 19.232297551177034, 131.20837780852963, 32.72352859098753, 68.06149214772687]","[49.859551135104404, 78.27538807552666, 166.6734436513567, 65.19161713801226, 15.167511600547066, 4.231049222820523, 177.512210811959, 163.08922836467346]"
stars-272.png,"[24.97544146023073, 43.604624937587296, 35.4670534076783, 50.83193829760068, 33.13802447053284, 40.46355582696213]","[37.32997612269181, 144.35887879098817, 125.99064532634385, 52.320499759976144, 157.6261982932415, 40.97815831964554, 131.86764296717283, 29.528000419940188]"
stars-2319.png,"[91.75394288964301, 14.600479031437306, 73.67068899913838, 14.091390191400714, 30.288360018514908, 52.549512805994304]","[55.17993749052785, 141.9790408028644, 70.11100200796766, 92.7300196986401, 52.342022338355065, 74.22587840227023, 138.57686025593125, 94.85523900344346]"
stars-1019.png,"[87.77452802909315, 9.613483064834194, 78.6043952164085, 15.727219669385002, 12.378556883517303, 53.02039300137545]","[53.44873080590278, 112.45675963406282, 90.02454715019125, 104.06996240984316, 69.10184920362963, 66.29349756526001, 101.19658785528188, 123.4080653758285]"
stars-2400.png,"[81.45505721501497, 121.90151064026934, 74.85069001733204, 117.78323850789656, 108.50358972186474, 19.733644071243067]","[57.578140108513175, 103.62931065049435, 85.32547176588949, 113.467077475103, 91.40555602525875, 73.6229188744307, 172.84511180432068, 22.126413295989884]"
stars-1814.png,"[62.81888891452278, 36.54765967209548, 76.92272412392492, 59.3636264142244, 100.39595997140334, 69.8526339958469]","[69.8526339958469, 100.39595997140334, 138.21674951441673, 51.53465651833304, 140.80930031968754, 65.46192892273977, 38.46457763145264, 115.26419312612008]"
stars-2084.png,"[60.17214007869136, 142.46713896929654, 41.74753495596672, 117.80530648099194]","[109.78491642074313, 60.17214007869136, 134.8298718935404, 55.21307160702511, 0, 0, 0, 0]"
stars-060.png,"[26.242939494242986, 6.7823387644685935, 9.025594676738304, 77.42840347313224, 62.93025840528081]","[33.905756313479586, 164.22035160359897, 140.65939976855765, 21.21449231436377, 70.28680554834523, 74.10553675427897, 35.60765769737581, 0]"
stars-1316.png,"[48.94289252211573, 29.848511147242192, 14.914711358180048]","[64.26163296678548, 79.62691373021745, 96.34216254902802, 119.76929075396906, 0, 0, 0, 0]"
stars-1498.png,"[96.05696707759948, 77.55109704227735]","[77.55109704227735, 96.05696707759948, 143.8507502409145, 42.541185639208706, 0, 0, 0, 0]"
stars-782.png,"[32.88737707401499, 1.7141411039782688, 24.865081672987195, 83.21819288209747, 15.829497521075934, 75.94200414909695]","[49.15868592557842, 66.31615183979092, 117.13325515594164, 127.39190707868903, 24.465910629652214, 11.378726135037708, 144.15536323531012, 0]"
stars-1218.png,[],"[0, 0, 0, 0, 0, 0, 0, 0]"
stars-2343.png,"[16.232716484812993, 98.01080410243226, 7.507147528280861, 2.3830160802066045, 23.92867966452195]","[66.13809683693933, 76.12387426785847, 41.59856357915904, 176.13946531604316, 47.37670915795294, 34.137580512080355, 98.48571032996671, 0]"
stars-1415.png,"[33.8308470518138, 153.87266872458022, 68.54567065187483, 50.91929691302275]","[63.35478199330373, 55.80306313121547, 103.8517576366599, 136.99039723882092, 0.0, 0.0, 0, 0]"
stars-1420.png,"[94.82848781534258, 9.574912188248563, 122.3404709809067, 132.5552770112021, 24.871869423777323, 100.28684186994263]","[8.069686964867362, 136.84604425130362, 172.85027654632825, 42.23399223750089, 46.8101438913532, 69.71983214589366, 119.00370809650607, 124.46631586624707]"
stars-889.png,[],"[0, 0, 0, 0, 0, 0, 0, 0]"
stars-2122.png,"[72.35267787223114, 87.82084665229902, 28.693832608836956, 65.75355224125354, 42.73544712061059, 21.596609432964588]","[60.36284804924299, 76.8199839214581, 140.84456587738688, 81.97260215191206, 7.557539767413035, 161.565051177078, 32.102261269248764, 158.77514778626022]"
stars-2097.png,"[101.96027772671742, 59.88831334612399, 37.925088813870616, 35.65890380858753, 108.57289987139262, 16.175078917908355]","[84.72496955431518, 93.80398680446903, 109.07560492448404, 72.39543871673176, 56.990485693332296, 51.86996849768378, 149.43330937480508, 101.70623643417886]"
stars-1823.png,"[31.084106190859796, 54.28651633825579, 31.385796160094987, 100.584459024646, 8.938948689763986, 63.44903333087654]","[68.79312217465468, 165.7169624664579, 72.00611801301545, 53.48379734587201, 67.03224005936973, 75.69112736350223, 127.51128278389376, 89.76534979323431]"
stars-755.png,[],"[0.0, 0.0, 0, 0, 0, 0, 0, 0]"
stars-1155.png,"[31.880481068441753, 27.31164407951191, 87.532309769537, 60.89212558641304, 12.821829960151495, 1.1951488725151627]","[37.793408089986855, 141.52737319245776, 134.7348502265539, 45.94436849100151, 118.953535371894, 60.58178475479059, 43.52581544630347, 136.93886442701196]"
stars-561.png,"[0.7066483556327444, 15.131255886115072, 44.78164623367008, 179.9468745822082, 108.15815977074426, 15.575427201302787]","[99.50096491627113, 37.62013148039033, 134.74383577756964, 88.1350678257689, 155.82978054576148, 34.52215618367851, 116.89367988466732, 52.75438338589271]"
stars-1666.png,"[21.74549754556048, 73.53834685502225, 15.182487739696242]","[43.837161916692835, 112.66188339099016, 64.02067360824392, 139.48028108407308, 0, 0, 0, 0]"
stars-665.png,"[71.9926058593967, 113.8787052817665, 50.48548680799373, 142.2826694323955, 11.984381211084228, 106.56943057332109]","[32.653716612764285, 101.62578364133782, 165.9220261829243, 59.798473562973626, 32.49238743628436, 52.56839702158943, 94.9392155421262, 0]"
stars-833.png,"[137.8548290439957, 18.611713208382774, 30.51366801721115]","[103.88654808650274, 61.694135125368135, 137.8548290439957, 56.56448774413344, 0, 0, 0, 0]"
stars-1518.png,[54.90503631050394],"[35.201380314566826, 89.89358337492922, 54.90503631050394, 0, 0, 0, 0, 0]"
stars-1487.png,[],"[0.0, 0.0, 0, 0, 0, 0, 0, 0]"
stars-246.png,"[99.21102654081668, 77.0053832080835, 158.05530658723947, 53.270779187076904, 109.24760041717575, 117.84698054463128]","[42.826824053864115, 117.84698054463128, 176.20816443727236, 23.118030964232414, 106.63124816696386, 29.21841508754244, 154.94992364172214, 69.2004131037716]"
stars-783.png,"[137.41950921665634, 82.90632707221289, 7.395933907811353, 30.901284163899117, 56.852214984172875, 126.43353378140496]","[33.75407467927291, 122.74057506463939, 169.94382211476702, 33.56152814132073, 79.33913462820861, 80.55463057343205, 102.31717472306222, 97.78906007529713]"
stars-1028.png,"[32.03100607221558, 114.11368013405276, 15.632745802949387, 91.07726932658673, 45.550567877902594]","[46.4049071342696, 73.22434207039208, 60.37075079533832, 0, 58.21851883390116, 55.10588665736801, 66.67559450873084, 0]"
stars-134.png,"[64.82416609298366, 28.123039470923832, 101.92571651477098, 46.237235343297904, 57.895141892660504, 121.83733008931353]","[80.42499772045444, 97.72264795391142, 124.44328453028925, 57.409069795344884, 61.155076564763014, 52.90422737426026, 65.94069606097675, 0]"
stars-2135.png,"[31.15070673653653, 40.52172315836195, 6.998889031693489, 100.22342742966183, 66.59074957440414]","[80.54259319486529, 41.244659926799464, 172.27817419986897, 65.93457267846622, 46.26722336055773, 71.30030216329597, 62.43247447614631, 0]"
stars-2069.png,"[147.58377206627404, 93.13974134341477, 21.624603321893137, 55.59277909467374, 74.13911325495948, 57.60388630664478]","[104.24344221756432, 99.56496783976112, 115.18429151286786, 41.00729842980672, 107.3723369539522, 67.42552183255707, 37.61836914721671, 147.58377206627404]"
stars-917.png,"[11.592879077854393, 24.761293057020968, 42.70544910034423, 47.82645203249394, 170.1545600163485, 25.05724988216292]","[110.06649890924355, 76.63422607294437, 113.45658089341732, 59.84269412439476, 116.81325798981034, 55.13933096317278, 89.94838577145124, 98.09902527556565]"
stars-2265.png,"[19.41905724364405, 28.478419324842225, 1.5958099745380523, 35.26508953992024, 140.11155790036202, 127.55876445687724]","[73.73157586755109, 68.6577841633879, 160.9432518327924, 56.66738813626858, 38.177194019037195, 76.25634164209046, 70.07437879252733, 175.492085546345]"
stars-1455.png,"[19.591388164297705, 149.9792477820856, 13.968126337776583, 5.270727654535367, 41.95947503788609, 17.830446181165204]","[34.811419925250505, 139.6840923990721, 137.90310393796514, 47.601383737712275, 160.7769209430611, 13.968126337776583, 149.9792477820856, 35.27570493707672]"
stars-173.png,"[16.052408380887236, 124.97840857847125, 25.446279473760825, 47.977801310565866, 133.1107721078514, 3.4630621431562485]","[74.6928169858454, 63.40944517100144, 147.37457328308415, 74.52316456006905, 29.116453925076495, 64.03168997081015, 149.47356851882523, 117.37828758528816]"
stars-2451.png,"[132.00370109922065, 1.2421949947290183, 104.39907990662202, 90.14685813924439, 89.15968213865442, 39.08227721935623]","[110.44013702376745, 73.62706523938557, 117.76248561091421, 58.17031212593278, 23.13460590545004, 59.21946990087494, 97.64592419367503, 0]"
stars-1871.png,"[45.41885556796972, 16.048835472009138, 137.40558097556593, 134.44212299067425, 30.414382672641555, 29.046768629548595]","[42.08658706608632, 88.62836447537802, 166.77560107152644, 62.5094473870092, 112.59807444204432, 39.8135189046033, 168.16380869336902, 39.42459795998334]"
stars-1608.png,[26.596567004214716],"[6.581944655178027, 26.596567004214716, 146.82148834060726, 0, 0, 0, 0, 0]"
stars-399.png,"[56.20668661207676, 86.94560716049953, 46.66994308986828, 59.150844163168514, 85.74360145719557, 12.644710146344407]","[59.150844163168514, 155.50744250173477, 104.51178174031818, 40.829931594778515, 99.78863429767674, 56.20668661207676, 171.3991363357803, 32.60554275446622]"
stars-1113.png,"[43.25487284234089, 31.30816314018661, 97.77439926158479, 14.259034680231895, 75.30803947276513, 19.615202035245776]","[73.24783299200271, 95.46673561416553, 112.40790440095908, 78.8775269928727, 41.20394837351815, 57.77033768991118, 81.02571393657067, 0]"
stars-950.png,"[1.415987350808288, 142.242138351588, 48.89152485550665]","[48.16548867385948, 61.07656446821416, 70.75794685792637, 0, 0.0, 0.0, 0, 0]"
stars-289.png,"[71.6248034987238, 1.2172049016374273, 88.36924392549858, 77.09259132873416, 117.36220313370144, 49.32754818900478]","[56.19504883299362, 129.2327896321237, 75.17241754865525, 99.39974398622745, 117.67915824391655, 8.819570521947117, 77.09259132873416, 156.40867990540212]"
stars-2437.png,"[16.01356958590602, 82.5184669368166, 75.06253431479551, 42.92654721635485, 76.33835375004486, 75.50364964451973]","[50.76625698782278, 157.0356965538096, 117.9767600012362, 34.221286457131434, 78.81550964522734, 83.01438916557802, 56.093723011557856, 142.07637817763683]"
stars-584.png,"[23.89564821086057, 30.98799630087514, 42.6189701265341, 154.02331144543695]","[48.5860537607418, 105.88988388760245, 62.47914228673858, 143.0449200649172, 8.537736462515939e-07, 8.537736462515939e-07, 0, 0]"
stars-106.png,"[64.48500318248033, 42.79490223673041, 21.182795306347078]","[65.58098880625076, 92.72891024799932, 53.93849870121809, 147.75160224453185, 0, 0, 0, 0]"
stars-2142.png,"[51.91597010843483, 45.04630495517781, 139.52001163221217, 20.273884044138896, 132.34404809415696]","[78.45030158703464, 58.02880676020001, 131.23670908306582, 92.28418256969954, 16.126963868089625, 23.616278416003926, 140.25675771590642, 0]"
stars-1780.png,"[22.707273990046023, 118.09246322794985]","[56.052061719369945, 109.85445975067934, 146.62818302161466, 47.46529550833609, 0, 0, 0, 0]"
stars-1355.png,"[63.948031640432475, 39.117246110610736, 108.47350586926395, 3.280258452373267, 151.31909038080923, 20.668622227981476]","[42.22941809670128, 56.272684812803824, 107.01389006871615, 154.48400702177875, 78.28097270775939, 57.383938790275174, 44.335088501965444, 0]"
stars-1919.png,"[22.988716802080653, 162.3498757800699, 58.985939899189404, 113.23205264475266, 111.42154420284146, 41.51015995093728]","[78.18784304185618, 114.96467166707234, 55.35443407228309, 111.49305121878841, 46.17981605433996, 22.559330311641403, 111.26085363401863, 0]"
stars-798.png,[2.161571067292407],"[2.161571067292407, 5.062483858113963, 172.77594507459364, 0, 0, 0, 0, 0]"
stars-837.png,"[41.063609058402925, 58.36203940430821, 26.242261468118254, 39.99672623104461]","[42.2921878790362, 41.063609058402925, 96.64420306256088, 0, 0, 0, 0, 0]"
stars-283.png,"[87.68222385704185, 131.35664869336895, 16.667955680931236, 88.06583715077505]","[50.59137100291693, 99.0417706237486, 30.36685837333448, 0, 0.0, 0.0, 0, 0]"
stars-1958.png,"[33.702644948030475, 78.90237474793295, 43.10115553753286, 27.375922542581282, 15.422664477744695, 111.60168822114049]","[55.616036002719035, 119.11653801869942, 118.7267045700423, 66.54072140853926, 77.58647539385422, 50.64144677986734, 143.65386964698718, 88.11820817929129]"
stars-301.png,"[120.66874928646337, 68.86788647199606, 93.36646066342979, 87.21226490217796, 135.9548412538722, 24.817723237279278]","[101.75774928342966, 48.7807107768077, 175.75850920135366, 33.703030738408984, 14.957162303123843, 14.04275287252388, 151.00008482435226, 0]"
stars-1442.png,"[23.572419789530663, 15.240147750894286, 7.505253693834943, 6.274271381528847, 12.155624457940961, 54.048971588042214]","[62.45343952733111, 75.65321334256762, 103.76227785023015, 118.13106927987114, 15.240147750894286, 45.03586391709977, 119.72398833200594, 0]"
stars-1905.png,"[11.259496061420165, 50.792796495032164, 1.809590510783053, 150.386606204905, 120.24916635623183, 121.4012575483688]","[85.88199789986238, 97.58211747261396, 121.4012575483688, 55.13462707915484, 26.07866261223249, 71.15657848874088, 82.76475889902663, 0]"
stars-1119.png,"[160.15597839856022, 37.44829562229954, 22.012163800227157, 45.57984725223617, 63.75773290776812, 96.80777274536214]","[86.5679501259492, 66.02071049928635, 169.41808209751477, 37.99325727724967, 44.73316924207188, 63.517611747732644, 138.02560592526643, 113.72361308492908]"
stars-623.png,"[58.16309277433784, 10.01944296929983, 31.372573484708514, 50.426411336434555, 32.52464272972505, 77.84566917757131]","[87.33892369060952, 66.23034561607894, 127.09277570463753, 79.33795498867404, 71.25394713779988, 64.10715128118035, 44.638901581019766, 0]"
stars-2533.png,"[5.549377675688126, 162.562130152193, 40.27097114004897, 112.76575711890722, 32.00731828992111]","[87.86558814713266, 58.63631272975727, 168.44578512908873, 45.05231399402137, 40.27097114004897, 18.01142399480674, 121.71760486514428, 0]"
stars-1357.png,"[97.24403423090546, 61.99469826427715, 74.97465553296766, 14.390647389922282, 0.6604807735777917, 78.63978262155163]","[45.99337387418419, 76.67356958143161, 170.78852448430447, 66.54453206007976, 128.15079846215266, 28.911398342536792, 22.937803195310543, 0]"
stars-2283.png,"[11.47713216010624, 32.052982349351375, 27.860463608887017, 13.808918824856683, 66.57284888372979, 58.540880338184046]","[36.83322511742939, 96.42548586146339, 161.71134927478948, 65.02993974631774, 42.18292162331459, 47.66702145163178, 90.15005692505363, 0]"
stars-1860.png,"[3.7156913194874037, 72.12658079867579, 116.53853821414346, 84.39717180493523, 14.579464203061004, 19.420668165818977]","[59.473731544263934, 110.63619157596749, 158.6020297194242, 31.288047160344377, 45.17738574753226, 65.92942766866233, 82.77436742756879, 166.1188191562366]"
stars-1779.png,"[62.576593304882756, 146.75071652222792, 17.288969365724697, 116.81537291112662]","[110.67459355947598, 57.287065979138056, 141.52253631553688, 50.51580414584908, 8.537736462515939e-07, 8.537736462515939e-07, 0, 0]"
stars-1353.png,"[64.1704176509459, 48.32505848134493, 100.34182305348172, 61.19568775240193, 27.455689576592757, 135.94623486536236]","[22.224687626450383, 139.14578426467745, 147.19404092047023, 51.435487188402, 65.68504587673905, 59.97962764430936, 173.06733787280467, 61.26798860614688]"
stars-1073.png,"[35.73010144112529, 34.96667064665856, 0.6446938506696704, 148.62584287445299]","[35.73010144112529, 114.55592744546358, 89.5637742855271, 120.15019682788405, 1.2074182697257333e-06, 1.2074182697257333e-06, 0, 0]"
